Soldier_ID,TimeStamp,HeartRate,Latitude,Longitude,Accelerometer_X,Accelerometer_Y,Accelerometer_Z,Linear_Accelerometer_X,Linear_Accelerometer_Y,Linear_Accelerometer_Z,Gyro_X,Gyro_Y,Gyro_Z,uncalib_Gyro_X,uncalib_Gyro_Y,uncalib_Gyro_Z,Gyro_rotation_vector_X,Gyro_rotation_vector_Y,Gyro_rotation_vector_Z,Gravity_X,Gravity_Y,Gravity_Z,User_Activity
0,10/6/23 3:54 PM,124,33.6461816,72.9982787,-6.83629,-1.71326,6.9344,-16.64629,-11.52326,-2.8756,-16.59,-2.1,5.39,-16.59,-2.1,0.07,0.91297,0.26718,-0.00475,-7.16585,-1.70819,6.47326,Start_Activity
0,10/6/23 3:54 PM,124,33.6461816,72.9982787,-5.61117,-3.33081,8.96591,-15.42117,-13.14081,-0.84409,101.5,-114.38,11.34,101.5,-114.38,0.07,0.92139,0.33265,-0.04521,-7.44548,-0.46695,6.36531,Start_Activity
0,10/6/23 3:54 PM,125,33.6461816,72.9982787,-2.24447,-0.62692,8.61416,-12.05447,-10.43692,-1.19584,-11.76,0.7,43.61,-11.76,0.7,0.07,0.92235,0.38475,0.0043,-3.93286,-1.45258,8.86527,Start_Activity
0,10/6/23 3:54 PM,125,33.6461816,72.9982787,-3.90509,-3.38106,11.88276,-13.71509,-13.19106,2.07276,-1.12,49.42,13.79,-1.12,49.42,0.07,0.90927,0.40729,-0.02531,-3.08253,-2.40796,8.99278,Start_Activity
0,10/6/23 3:54 PM,124,33.6461816,72.9982787,-2.02911,-1.7659,7.59482,-11.83911,-11.5759,-2.21518,-4.83,24.22,-0.91,-4.83,24.22,0.07,0.90984,0.41077,-0.01713,-2.64877,-2.52794,9.09747,Start_Activity
0,10/6/23 3:54 PM,123,33.6461816,72.9982787,-3.6347,-2.266,6.86262,-13.4447,-12.076,-2.94738,14.28,-58.52,-17.01,14.28,-58.52,0.07,0.87029,0.4662,-0.01416,-3.7018,-2.79617,8.63994,Start_Activity
0,10/6/23 3:54 PM,123,33.6461816,72.9982787,-3.29492,-1.69651,8.55195,-13.10492,-11.50651,-1.25805,-15.12,-3.22,7.56,-15.12,-3.22,0.07,0.86203,0.49965,0.00373,-3.89488,-2.50499,8.64438,Start_Activity
0,10/6/23 3:54 PM,125,33.6461816,72.9982787,-2.18465,-1.55773,7.70489,-11.99465,-11.36773,-2.10511,-4.41,-3.29,40.53,-4.41,-3.29,0.07,0.82774,0.55821,-0.00166,-3.57053,-1.68301,8.97715,Start_Activity
0,10/6/23 3:54 PM,125,33.6462688,72.9965494,-5.24028,-1.95254,8.97309,-15.05028,-11.76254,-0.83691,-10.92,63.63,18.55,-10.92,63.63,0.07,0.8445,0.51155,0.02694,-3.8925,-2.1694,8.7357,Start_Activity
0,10/6/23 3:54 PM,124,33.6462688,72.9965494,-3.6682,-2.38086,7.26461,-13.4782,-12.19086,-2.54539,14.7,-27.79,-11.9,14.7,-27.79,0.07,0.83464,0.52999,-0.00467,-3.45024,-1.55027,9.04781,Start_Activity
0,10/6/23 3:54 PM,123,33.6462688,72.9965494,-5.07996,-3.56291,8.88934,-14.88996,-13.37291,-0.92066,17.64,-19.46,-17.36,17.64,-19.46,0.07,0.82112,0.53859,-0.01252,-4.40249,-2.35077,8.4417,Start_Activity
0,10/6/23 3:54 PM,121,33.6462688,72.9965494,-3.6347,-2.31386,8.85584,-13.4447,-12.12386,-0.95416,-6.37,1.4,-32.27,-6.37,1.4,0.07,0.83646,0.53794,-5.70E-04,-4.20806,-2.68058,8.44258,Start_Activity
0,10/6/23 3:54 PM,120,33.6462688,72.9965494,-3.56531,-2.01236,7.35793,-13.37531,-11.82236,-2.45207,14.07,-19.88,2.1,14.07,-19.88,0.07,0.8408,0.52508,0.00384,-3.45768,-2.60479,8.79943,Start_Activity
0,10/6/23 3:54 PM,121,33.6462688,72.9965494,-3.95534,-4.06301,11.61955,-13.76534,-13.87301,1.80955,3.36,32.55,21.98,3.36,32.55,0.07,0.88187,0.45959,-0.03406,-2.91642,-3.24497,8.78266,Start_Activity
0,10/6/23 3:54 PM,121,33.6462688,72.9965494,-1.97886,-3.3332,6.76212,-11.78886,-13.1432,-3.04788,1.33,2.38,-10.29,1.33,2.38,0.07,0.87152,0.47041,-0.07318,-2.70634,-3.16762,8.87763,Start_Activity
0,10/6/23 3:54 PM,122,33.6462688,72.9965494,-1.83769,-4.58704,7.38425,-11.64769,-14.39704,-2.42575,34.44,-10.57,-36.33,34.44,-10.57,0.07,0.87847,0.44373,-0.11999,-2.56786,-3.534,8.77994,Start_Activity
0,10/6/23 3:54 PM,122,33.6462688,72.9965494,-3.88355,-5.80499,12.05504,-13.69355,-15.61499,2.24504,24.57,1.82,-43.54,24.57,1.82,0.07,0.90559,0.40007,-0.07764,-2.61659,-3.45612,8.79654,Start_Activity
0,10/6/23 3:54 PM,123,33.6462688,72.9965494,-1.80658,-3.2997,9.01616,-11.61658,-13.1097,-0.79384,-13.58,18.69,3.15,-13.58,18.69,0.07,0.91958,0.38475,-0.04997,-2.70221,-3.74937,8.64932,Start_Activity
0,10/6/23 3:54 PM,124,33.6462688,72.9965494,-2.668,-2.20379,6.83151,-12.478,-12.01379,-2.97849,11.06,-22.96,2.59,11.06,-22.96,0.07,0.93567,0.33454,-0.03951,-2.55681,-3.24071,8.89556,Start_Activity
0,10/6/23 3:54 PM,125,33.6462688,72.9965494,-3.42413,-4.57986,11.55973,-13.23413,-14.38986,1.74973,-5.32,40.53,30.45,-5.32,40.53,0.07,0.93518,0.33739,-0.06029,-2.57568,-3.79306,8.66885,Start_Activity
0,10/6/23 3:54 PM,125,33.6462688,72.9965494,0.91884,-2.16072,7.08036,-8.89116,-11.97072,-2.72964,14,-34.72,-32.48,14,-34.72,0.07,-0.95709,-0.28508,0.05166,0.22071,-0.14662,9.80307,Start_Activity
0,10/6/23 3:54 PM,126,33.6462688,72.9965494,1.51226,-4.51526,8.41556,-8.29774,-14.32526,-1.39444,11.9,28.63,-48.65,11.9,28.63,0.07,-0.97425,-0.18022,0.13433,0.39787,-2.25015,9.53671,Start_Activity
0,10/6/23 3:54 PM,126,33.6462688,72.9965494,1.59362,-2.55075,9.17408,-8.21638,-12.36075,-0.63592,-78.12,3.92,21.07,-78.12,3.92,0.07,-0.98958,-0.13467,0.04643,0.79146,-4.54586,8.65327,Start_Activity
0,10/6/23 3:54 PM,126,33.6462688,72.9965494,1.72523,-5.92702,7.68814,-8.08477,-15.73702,-2.12186,-13.58,-19.74,4.41,-13.58,-19.74,0.07,-0.95287,-0.1969,0.23051,1.86006,-3.38766,9.01301,Start_Activity
0,10/6/23 3:54 PM,126,33.6462688,72.9965494,-1.03849,1.83769,12.42353,-10.84849,-7.97231,2.61353,-54.88,22.4,51.73,-54.88,22.4,0.07,0.98235,0.18649,0.01347,0.37967,-0.23686,9.79643,Start_Activity
0,10/6/23 3:54 PM,125,33.6462688,72.9965494,-2.78525,-2.41436,6.95594,-12.59525,-12.22436,-2.85406,-18.13,28.21,-16.52,-18.13,28.21,0.07,0.96495,0.23273,-0.05734,-2.52919,-5.00291,8.0464,Start_Activity
0,10/6/23 3:54 PM,123,33.6480117,72.9920053,-3.0676,-3.32124,6.49412,-12.8776,-13.13124,-3.31588,42.35,-2.1,-15.33,42.35,-2.1,0.07,0.95079,0.24614,-0.10752,-3.45059,-4.22143,8.15128,Start_Activity
0,10/6/23 3:54 PM,122,33.6480117,72.9920053,-4.95075,-7.53261,11.00698,-14.76075,-17.34261,1.19698,4.2,43.26,-22.12,4.2,43.26,0.07,0.9437,0.23073,-0.17051,-3.92842,-4.94397,7.503,Start_Activity
0,10/6/23 3:54 PM,123,33.6480117,72.9920053,-3.56052,-2.89771,7.57089,-13.37052,-12.70771,-2.23911,8.05,11.97,-15.47,8.05,11.97,0.07,0.96971,0.19144,-0.07425,-4.2149,-3.82705,7.98491,Start_Activity
0,10/6/23 3:54 PM,125,33.6480117,72.9920053,-5.7332,0.19143,7.94178,-15.5432,-9.61857,-1.86822,-24.29,10.71,39.76,-24.29,10.71,0.07,0.97751,0.07058,0.02148,-5.2685,-1.7369,8.08681,Start_Activity
0,10/6/23 3:54 PM,127,33.6480117,72.9920053,-7.23829,2.21097,3.93619,-17.04829,-7.59903,-5.87381,-24.92,-15.68,12.18,-24.92,-15.68,0.07,0.86311,-0.08887,0.21208,-8.35255,1.47956,4.92099,Start_Activity
0,10/6/23 3:54 PM,128,33.6480117,72.9920053,-15.51745,2.97906,5.07996,-25.32745,-6.83094,-4.73004,1.05,47.81,-8.54,1.05,47.81,0.07,0.83439,-0.11636,0.13275,-8.60266,1.77894,4.35889,Start_Activity
0,10/6/23 3:54 PM,128,33.6480117,72.9920053,-9.91586,1.54576,3.73998,-19.72586,-8.26424,-6.07002,-25.9,8.54,-5.88,-25.9,8.54,0.07,0.82222,-0.09347,0.15839,-8.48067,1.83988,4.56765,Start_Activity
0,10/6/23 3:54 PM,129,33.6480117,72.9920053,-8.44906,0.82792,3.85244,-18.25906,-8.98208,-5.95756,-57.75,-22.12,31.36,-57.75,-22.12,0.07,0.84961,-0.03408,0.09224,-7.68571,1.48746,5.90658,Start_Activity
0,10/6/23 3:54 PM,132,33.6480117,72.9920053,-4.95554,2.59382,10.46142,-14.76554,-7.21618,0.65142,-105.63,37.59,10.92,-105.63,37.59,0.07,0.99135,-0.04534,0.05349,-9.29721,2.01521,2.38141,Start_Activity
0,10/6/23 3:54 PM,131,33.6480117,72.9920053,-4.92682,3.51027,3.63948,-14.73682,-6.29973,-6.17052,-119.84,-47.46,111.44,-119.84,-47.46,0.07,0.83894,-0.28896,0.24513,-9.24717,0.83665,3.15598,Start_Activity
0,10/6/23 3:54 PM,131,33.6480117,72.9920053,-11.17687,1.91665,1.7324,-20.98687,-7.89335,-8.0776,-22.12,-11.34,40.67,-22.12,-11.34,0.07,0.57388,-0.49702,0.08401,-9.28198,1.58395,-2.73976,Start_Activity
0,10/6/23 3:54 PM,131,33.6480117,72.9920053,-7.47757,0.32303,2.62732,-17.28757,-9.48697,-7.18268,-10.78,-91.07,-74.34,-10.78,-91.07,0.07,0.78329,-0.24656,-0.10311,-9.28968,-0.43788,3.11136,Start_Activity
0,10/6/23 3:54 PM,132,33.6480117,72.9920053,-14.74457,1.00499,0.61256,-24.55457,-8.80501,-9.19744,-12.88,-212.17,-123.62,-12.88,-212.17,0.07,0.50253,-0.51787,0.15378,-9.15696,0.38681,3.48867,Start_Activity
0,10/6/23 3:54 PM,133,33.6480117,72.9920053,-13.77309,0.8662,0.54556,-23.58309,-8.9438,-9.26444,5.74,-146.23,-127.4,5.74,-146.23,0.07,0.5132,-0.50635,0.15861,-9.61024,-0.2423,1.93777,Start_Activity
0,10/6/23 3:54 PM,133,33.6480117,72.9920053,-6.6664,0.92602,-0.28475,-16.4764,-8.88398,-10.09475,26.67,-134.05,-124.53,26.67,-134.05,0.07,0.29696,-0.62503,0.48634,-9.3596,-1.43266,2.5526,Start_Activity
0,10/6/23 3:54 PM,135,33.6480117,72.9920053,-5.29053,0.3326,0.48814,-15.10053,-9.4774,-9.32186,27.79,-57.19,-64.75,27.79,-57.19,0.07,0.64976,-0.35193,0.06905,-9.50443,-1.80159,1.60949,Start_Activity
0,10/6/23 3:54 PM,136,33.6480117,72.9920053,-5.39342,-6.45344,0.00479,-15.20342,-16.26344,-9.80521,-17.01,-2.24,-24.08,-17.01,-2.24,0.07,0.60345,0.36896,-0.60293,-7.47061,-6.18979,1.43066,Start_Activity
0,10/6/23 3:54 PM,135,33.6480117,72.9920053,-9.21715,-5.00578,-1.90229,-19.02715,-14.81578,-11.71229,46.55,-13.37,77.91,46.55,-13.37,0.07,0.3002,0.56502,-0.55691,-9.08584,-3.47303,1.24736,Start_Activity
0,10/6/23 3:54 PM,134,33.6480117,72.9920053,-7.88196,-2.50529,3.32842,-17.69196,-12.31529,-6.48158,19.11,26.95,63.28,19.11,26.95,0.07,0.60961,0.57216,0.04373,-8.85287,-3.07146,2.89193,Start_Activity
